ID,FIPS,State,County,Full,RISK_Covid19,CASES_Covid19,DEATH_Covid19,AOD_Satellite,TEMP_Satellite,RH_Satellite,HOSPI_Covid19,ICU_Covid19,ALL
2513,47171,TN,Unicoi County,"Unicoi County, TN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2514,47173,TN,Union County,"Union County, TN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2515,47175,TN,Van Buren County,"Van Buren County, TN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2516,47177,TN,Warren County,"Warren County, TN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2517,47179,TN,Washington County,"Washington County, TN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2518,47181,TN,Wayne County,"Wayne County, TN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2519,47183,TN,Weakley County,"Weakley County, TN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2520,47185,TN,White County,"White County, TN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2521,47187,TN,Williamson County,"Williamson County, TN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2522,47189,TN,Wilson County,"Wilson County, TN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2523,48001,TX,Anderson County,"Anderson County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2524,48003,TX,Andrews County,"Andrews County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2525,48005,TX,Angelina County,"Angelina County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2526,48007,TX,Aransas County,"Aransas County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2527,48009,TX,Archer County,"Archer County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2528,48011,TX,Armstrong County,"Armstrong County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2529,48013,TX,Atascosa County,"Atascosa County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2530,48015,TX,Austin County,"Austin County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2531,48017,TX,Bailey County,"Bailey County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2532,48019,TX,Bandera County,"Bandera County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2533,48021,TX,Bastrop County,"Bastrop County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2534,48023,TX,Baylor County,"Baylor County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2535,48025,TX,Bee County,"Bee County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2536,48027,TX,Bell County,"Bell County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2537,48029,TX,Bexar County,"Bexar County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2538,48031,TX,Blanco County,"Blanco County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2539,48033,TX,Borden County,"Borden County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2540,48035,TX,Bosque County,"Bosque County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2541,48037,TX,Bowie County,"Bowie County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2542,48039,TX,Brazoria County,"Brazoria County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2543,48041,TX,Brazos County,"Brazos County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2544,48043,TX,Brewster County,"Brewster County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2545,48045,TX,Briscoe County,"Briscoe County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2546,48047,TX,Brooks County,"Brooks County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2547,48049,TX,Brown County,"Brown County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2548,48051,TX,Burleson County,"Burleson County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2549,48053,TX,Burnet County,"Burnet County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2550,48055,TX,Caldwell County,"Caldwell County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2551,48057,TX,Calhoun County,"Calhoun County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2552,48059,TX,Callahan County,"Callahan County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2553,48061,TX,Cameron County,"Cameron County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2554,48063,TX,Camp County,"Camp County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2555,48065,TX,Carson County,"Carson County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2556,48067,TX,Cass County,"Cass County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2557,48069,TX,Castro County,"Castro County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2558,48071,TX,Chambers County,"Chambers County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2559,48073,TX,Cherokee County,"Cherokee County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2560,48075,TX,Childress County,"Childress County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2561,48077,TX,Clay County,"Clay County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2562,48079,TX,Cochran County,"Cochran County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2563,48081,TX,Coke County,"Coke County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2564,48083,TX,Coleman County,"Coleman County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2565,48085,TX,Collin County,"Collin County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2566,48087,TX,Collingsworth County,"Collingsworth County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2567,48089,TX,Colorado County,"Colorado County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2568,48091,TX,Comal County,"Comal County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2569,48093,TX,Comanche County,"Comanche County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2570,48095,TX,Concho County,"Concho County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2571,48097,TX,Cooke County,"Cooke County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2572,48099,TX,Coryell County,"Coryell County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2573,48101,TX,Cottle County,"Cottle County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2574,48103,TX,Crane County,"Crane County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2575,48105,TX,Crockett County,"Crockett County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2576,48107,TX,Crosby County,"Crosby County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2577,48109,TX,Culberson County,"Culberson County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2578,48111,TX,Dallam County,"Dallam County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2579,48113,TX,Dallas County,"Dallas County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2580,48115,TX,Dawson County,"Dawson County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2581,48117,TX,Deaf Smith County,"Deaf Smith County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2582,48119,TX,Delta County,"Delta County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2583,48121,TX,Denton County,"Denton County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2584,48123,TX,DeWitt County,"DeWitt County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2585,48125,TX,Dickens County,"Dickens County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2586,48127,TX,Dimmit County,"Dimmit County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2587,48129,TX,Donley County,"Donley County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2588,48131,TX,Duval County,"Duval County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2589,48133,TX,Eastland County,"Eastland County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2590,48135,TX,Ector County,"Ector County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2591,48137,TX,Edwards County,"Edwards County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2592,48139,TX,Ellis County,"Ellis County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2593,48141,TX,El Paso County,"El Paso County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2594,48143,TX,Erath County,"Erath County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2595,48145,TX,Falls County,"Falls County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2596,48147,TX,Fannin County,"Fannin County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2597,48149,TX,Fayette County,"Fayette County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2598,48151,TX,Fisher County,"Fisher County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2599,48153,TX,Floyd County,"Floyd County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2600,48155,TX,Foard County,"Foard County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2601,48157,TX,Fort Bend County,"Fort Bend County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2602,48159,TX,Franklin County,"Franklin County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2603,48161,TX,Freestone County,"Freestone County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2604,48163,TX,Frio County,"Frio County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2605,48165,TX,Gaines County,"Gaines County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2606,48167,TX,Galveston County,"Galveston County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2607,48169,TX,Garza County,"Garza County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2608,48171,TX,Gillespie County,"Gillespie County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2609,48173,TX,Glasscock County,"Glasscock County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2610,48175,TX,Goliad County,"Goliad County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2611,48177,TX,Gonzales County,"Gonzales County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2612,48179,TX,Gray County,"Gray County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2613,48181,TX,Grayson County,"Grayson County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2614,48183,TX,Gregg County,"Gregg County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2615,48185,TX,Grimes County,"Grimes County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2616,48187,TX,Guadalupe County,"Guadalupe County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2617,48189,TX,Hale County,"Hale County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2618,48191,TX,Hall County,"Hall County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2619,48193,TX,Hamilton County,"Hamilton County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2620,48195,TX,Hansford County,"Hansford County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2621,48197,TX,Hardeman County,"Hardeman County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2622,48199,TX,Hardin County,"Hardin County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2623,48201,TX,Harris County,"Harris County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2624,48203,TX,Harrison County,"Harrison County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2625,48205,TX,Hartley County,"Hartley County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2626,48207,TX,Haskell County,"Haskell County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2627,48209,TX,Hays County,"Hays County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2628,48211,TX,Hemphill County,"Hemphill County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2629,48213,TX,Henderson County,"Henderson County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2630,48215,TX,Hidalgo County,"Hidalgo County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2631,48217,TX,Hill County,"Hill County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2632,48219,TX,Hockley County,"Hockley County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2633,48221,TX,Hood County,"Hood County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2634,48223,TX,Hopkins County,"Hopkins County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2635,48225,TX,Houston County,"Houston County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2636,48227,TX,Howard County,"Howard County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2637,48229,TX,Hudspeth County,"Hudspeth County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2638,48231,TX,Hunt County,"Hunt County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2639,48233,TX,Hutchinson County,"Hutchinson County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2640,48235,TX,Irion County,"Irion County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2641,48237,TX,Jack County,"Jack County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2642,48239,TX,Jackson County,"Jackson County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2643,48241,TX,Jasper County,"Jasper County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2644,48243,TX,Jeff Davis County,"Jeff Davis County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2645,48245,TX,Jefferson County,"Jefferson County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2646,48247,TX,Jim Hogg County,"Jim Hogg County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2647,48249,TX,Jim Wells County,"Jim Wells County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2648,48251,TX,Johnson County,"Johnson County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2649,48253,TX,Jones County,"Jones County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2650,48255,TX,Karnes County,"Karnes County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2651,48257,TX,Kaufman County,"Kaufman County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2652,48259,TX,Kendall County,"Kendall County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2653,48261,TX,Kenedy County,"Kenedy County, TX",1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2654,48263,TX,Kent County,"Kent County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2655,48265,TX,Kerr County,"Kerr County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2656,48267,TX,Kimble County,"Kimble County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2657,48269,TX,King County,"King County, TX",1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2658,48271,TX,Kinney County,"Kinney County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2659,48273,TX,Kleberg County,"Kleberg County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2660,48275,TX,Knox County,"Knox County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2661,48277,TX,Lamar County,"Lamar County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2662,48279,TX,Lamb County,"Lamb County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2663,48281,TX,Lampasas County,"Lampasas County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2664,48283,TX,La Salle County,"La Salle County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2665,48285,TX,Lavaca County,"Lavaca County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2666,48287,TX,Lee County,"Lee County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2667,48289,TX,Leon County,"Leon County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2668,48291,TX,Liberty County,"Liberty County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2669,48293,TX,Limestone County,"Limestone County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2670,48295,TX,Lipscomb County,"Lipscomb County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2671,48297,TX,Live Oak County,"Live Oak County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2672,48299,TX,Llano County,"Llano County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2673,48301,TX,Loving County,"Loving County, TX",1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2674,48303,TX,Lubbock County,"Lubbock County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2675,48305,TX,Lynn County,"Lynn County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2676,48307,TX,McCulloch County,"McCulloch County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2677,48309,TX,McLennan County,"McLennan County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2678,48311,TX,McMullen County,"McMullen County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2679,48313,TX,Madison County,"Madison County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2680,48315,TX,Marion County,"Marion County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2681,48317,TX,Martin County,"Martin County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2682,48319,TX,Mason County,"Mason County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2683,48321,TX,Matagorda County,"Matagorda County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2684,48323,TX,Maverick County,"Maverick County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2685,48325,TX,Medina County,"Medina County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2686,48327,TX,Menard County,"Menard County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2687,48329,TX,Midland County,"Midland County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2688,48331,TX,Milam County,"Milam County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2689,48333,TX,Mills County,"Mills County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2690,48335,TX,Mitchell County,"Mitchell County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2691,48337,TX,Montague County,"Montague County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2692,48339,TX,Montgomery County,"Montgomery County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2693,48341,TX,Moore County,"Moore County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2694,48343,TX,Morris County,"Morris County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2695,48345,TX,Motley County,"Motley County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2696,48347,TX,Nacogdoches County,"Nacogdoches County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2697,48349,TX,Navarro County,"Navarro County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2698,48351,TX,Newton County,"Newton County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2699,48353,TX,Nolan County,"Nolan County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2700,48355,TX,Nueces County,"Nueces County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2701,48357,TX,Ochiltree County,"Ochiltree County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2702,48359,TX,Oldham County,"Oldham County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2703,48361,TX,Orange County,"Orange County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2704,48363,TX,Palo Pinto County,"Palo Pinto County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2705,48365,TX,Panola County,"Panola County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2706,48367,TX,Parker County,"Parker County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2707,48369,TX,Parmer County,"Parmer County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2708,48371,TX,Pecos County,"Pecos County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2709,48373,TX,Polk County,"Polk County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2710,48375,TX,Potter County,"Potter County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2711,48377,TX,Presidio County,"Presidio County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2712,48379,TX,Rains County,"Rains County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2713,48381,TX,Randall County,"Randall County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2714,48383,TX,Reagan County,"Reagan County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2715,48385,TX,Real County,"Real County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2716,48387,TX,Red River County,"Red River County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2717,48389,TX,Reeves County,"Reeves County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2718,48391,TX,Refugio County,"Refugio County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2719,48393,TX,Roberts County,"Roberts County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2720,48395,TX,Robertson County,"Robertson County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2721,48397,TX,Rockwall County,"Rockwall County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2722,48399,TX,Runnels County,"Runnels County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2723,48401,TX,Rusk County,"Rusk County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2724,48403,TX,Sabine County,"Sabine County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2725,48405,TX,San Augustine County,"San Augustine County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2726,48407,TX,San Jacinto County,"San Jacinto County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2727,48409,TX,San Patricio County,"San Patricio County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2728,48411,TX,San Saba County,"San Saba County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2729,48413,TX,Schleicher County,"Schleicher County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2730,48415,TX,Scurry County,"Scurry County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2731,48417,TX,Shackelford County,"Shackelford County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2732,48419,TX,Shelby County,"Shelby County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2733,48421,TX,Sherman County,"Sherman County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2734,48423,TX,Smith County,"Smith County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2735,48425,TX,Somervell County,"Somervell County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2736,48427,TX,Starr County,"Starr County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2737,48429,TX,Stephens County,"Stephens County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2738,48431,TX,Sterling County,"Sterling County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2739,48433,TX,Stonewall County,"Stonewall County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2740,48435,TX,Sutton County,"Sutton County, TX",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
